ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
2297,queeringthegothic--2009,Queering the gothic /,,,,,,2009,2009.,,"Manchester ;;New York :;Vancouver, BC :",,"Manchester University Press ;;Distributed in Canada exclusively by UBC Press,",,"xii, 195 pages :","0719078156, 9780719078156",232981117,,,,,,,,,,YES,,,,,,,,,MEMORIAL-6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2298,queerlovestorythelettersofjaneruleandrickbebout--2017,A queer love story :,the letters of Jane Rule and Rick Bébout /,,,,,2017,,[2017];©2017,,Vancouver ;;Toronto :,,"UBC Press,","xxv, 619 pages","0774835435, 9780774835435, 9780774835442, 9780774835459, 9780774835466, 9780774835473","966983893, 9780774835435, 1033418606",,,YES,YES,YES,,,,YES,YES,YES,YES,,,YES,YES,,,BROCK-984 MEMORIAL-599 TORONTO-591 CALGARY-1622 UALBERTA-1168 CONCORDIA-915 MCGILL-31 MONTREAL-719 OTTAWA-199,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3
2299,queermobilizationssocialmovementactivismandcanadianpublicpolicy--2015,Queer mobilizations :,social movement activism and Canadian public policy /,,,,,2015,,[2015];©2015,,Vancouver :,,"UBC Press,","xi, 322 pages :","0774829079, 0774829087, 0774829095, 9780774829076, 9780774829083, 9780774829099, 9780774829106","895730935, 922464523",^^2015431214,,,YES,YES,YES,,YES,YES,YES,YES,YES,,YES,YES,YES,,,MEMORIAL-89 TORONTO-2120 LAC-1262 CALGARY-905 UALBERTA-1110 CONCORDIA-807 MANITOBA-952 MCGILL-852 MONTREAL-612 REGINA-298 OTTAWA-1109,11,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
2300,queeryouthintheprovinceoftheseverelynormal-fila-2006,"""Queer youth in the province of the """"severely normal"""" /""",,"Filax, Gloria,",,1951-,,2006,c2006.,,Vancouver :,,"UBC Press,",,"xix, 180 p. :","0774812451, 077481245110, 077481246X, 9780774812450, 978077481245013","64503412, 424117839",,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-291 BROCK-245 MEMORIAL-634 TORONTO-1403 TORONTO-1847 LAC-748 UBC-1071 CALGARY-1414 UALBERTA-666 CONCORDIA-412 LAVAL-609 MANITOBA-86 MCGILL-853 QUEENS-922 REGINA-769 WILFRIDLAURIER-486 OTTAWA-754 CALGARY-285,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2302,questionoflifeateachersguidedevelopedincooperationwithalcoholanddrugprogram--1987,A question of life :,"a teachers' guide developed in cooperation  with Alcohol and Drug Programs, Ministry of Health, Province of British         Columbia /",,,,Teaching ed.,1987,c1987.,,[Vancouver] :,,"Pacific Educational Press,",,64 p. :,0888650141,91121,,,,,,YES,,,,,,YES,,YES,,,YES,,REGINA-124 LAC-195 UBC-1363 OTTAWA-690,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
2305,quietlyshrinkingcitiescanadianurbanpopulationlossinanageofgrowth-hart-2021,Quietly shrinking cities :,Canadian urban population loss in an age of growth /,"Hartt, Maxwell,",,1984-,,2021,,[2021],,Vancouver ;;Toronto :,,"UBC Press,",213 pages :,"0774866160, 0774866179, 9780774866163, 9780774866170, 9780774866187, 9780774866194",1162407458,,,,,YES,YES,,,,,,,YES,,YES,,,,TORONTO-37 LAC-1638 CONCORDIA-1072 QUEENS-199,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
2306,raccoonsanaturalhistory-zeve-2002,Raccoons :,a natural history /,"Zeveloff, Samuel I.,",,1950-,,2002,©2002.,,Vancouver :,,"UBC Press,",,"vii, 200 pages :","0774809647, 9780774809641",48642087,,,,,,YES,,,,,,,YES,,,,YES,,LAC-562 UBC-962 QUEENS-141,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3
2307,raceandempireeugenicsincolonialkenya-camp-2007,Race and Empire :,eugenics in colonial Kenya /,"Campbell, Chloe",(Chloe Deborah Margaret),,,2007,2007.,,Manchester :;Vancouver :,,"Manchester University Press ;;distributed exclusively in Canada by UBC Press,",,"x, 214 p.","0719071607, 9780719071607",148904648,,,,,,,,,,,,,,,YES,,,,TORONTO-433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2308,raceandthecitychinesecanadianandchineseamericanpoliticalmobilization-fern-2006,Race and the city :,Chinese Canadian and Chinese American political mobilization /,"Fernando, Shanti Irene,",,1965-,,2006,2006.,,Vancouver :,,"UBC Press,",,"xvi, 173 p.","0774813458, 0774813466, 9780774813457, 9780774813464","71540301, 492663135",,,YES,YES,YES,YES,YES,YES,YES,,,YES,YES,YES,YES,YES,YES,YES,BROCK-647 TORONTO-1949 LAC-783 UBC-1087 CALGARY-339 UALBERTA-693 CONCORDIA-439 LAVAL-611 MANITOBA-187 MCGILL-856 QUEENS-265 REGINA-255 WILFRIDLAURIER-65 OTTAWA-310 TORONTO-94,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2310,racenationandempiremakinghistories1750tothepresent--2010,"Race, nation and empire :","making histories, 1750 to the present /",,,,,2010,2010.,,"Manchester ;;New York :;Vancouver, BC :",,"Manchester University Press ;;Distributed exclusively in Canada by UBC Press,",,"ix, 246 pages","0719082668, 9780719082665",573196723,,,,,,,,,,YES,,,,,,,,,MEMORIAL-986,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2312,racingtothebottomprovincialinterdependenceinthecanadianfederation--2006,Racing to the bottom? :,provincial interdependence in the Canadian federation /,,,,,2006,c2006.,,Vancouver :,,"UBC Press,",,305 p. :,"0774812257, 077481225710, 0774812265, 9780774812252, 978077481225213, 9780774812269","62087246, 300939183",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,TORONTO-1012 BROCK-639 MEMORIAL-781 TORONTO-304 LAC-737 UBC-1066 CALGARY-237 UALBERTA-644 CONCORDIA-405 LAVAL-612 MANITOBA-363 MCGILL-857 MONTREAL-145 QUEENS-817 REGINA-767 WILFRIDLAURIER-590 OTTAWA-38,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2313,railwaykingofcanadasirwilliammackenzie18491923-flem-1991,"Railway king of Canada, Sir William Mackenzie, 1849- 1923 /",,"Fleming, Rae Bruce,",,1944-,,1991,1991.,,Vancouver :,,"UBC Press,",,"xxi, 301 p., [16] p. of plates :","0774803827, 0774804866, 0774853913, 9780774803823, 9780774853910","25873900, 144143974, 299434816",,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-148 BROCK-21 MEMORIAL-212 TORONTO-1688 LAC-816 UBC-868 CALGARY-1500 UALBERTA-235 CONCORDIA-175 LAVAL-613 MANITOBA-329 MCGILL-1145 QUEENS-320 REGINA-120 WILFRIDLAURIER-218 OTTAWA-320,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2314,raremeritwomeninphotographyincanada18401940-skid-2022,Rare merit :,"women in photography in Canada, 1840-1940 /","Skidmore, Colleen,",,1957-,,2022,,[2022];©2022,,"Vancouver, BC :",,"UBC Press,",356 pages :,"0774867051, 9780774867054",1276848824,2022302076,,,,,YES,,,,,,,,,,,,,LAC-1684,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2315,ravenstail-samu-1987,The raven's tail /,,"Samuel, Cheryl,",,1944-,,1987,1987.,,Vancouver :,,"University of British Columbia Press,",,167 p. :,"0774802243, 07748022432495, 0774802960, 9780774802246, 9780774802963","16713308, 1036030449, 869154147",,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-117 MEMORIAL-1334 TORONTO-734 LAC-199 LAC-1485 UBC-215 UBC-225 CALGARY-1258 UALBERTA-523 CONCORDIA-136 LAVAL-821 MANITOBA-1062 MONTREAL-541 QUEENS-8 OTTAWA-1183 BROCK-709 UALBERTA-212 REGINA-206 WILFRIDLAURIER-554,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2319,rawmaterialsandpacificeconomicintegration--1978,Raw materials and Pacific economic integration /,,,,,,1978,1978.,,Vancouver :,,"University of British Columbia Press,",,343 pages :,"0774800992, 0856645559, 9780774800990, 9780856645556","4319544, 726188842",,,,YES,YES,YES,,YES,,YES,YES,,,,YES,,YES,,MEMORIAL-844 TORONTO-2242 LAC-49 UBC-197 CALGARY-127 CONCORDIA-49 MANITOBA-677 MONTREAL-380,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2320,rcninretrospect19101965--1982,"The RCN in retrospect, 1910-1965 /",,,,,,1982,1982.,,Vancouver :,,"University of British Columbia Press,",,"xxx, 373 pages, 24 unnumbered leaves of plates :","0774801522, 9780774801522",427090864,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,MCGILL-1146 ATHABASCA-39 BROCK-1230 MEMORIAL-824 TORONTO-1082 TORONTO-1924 LAC-84 UBC-201 CALGARY-1599 UALBERTA-76 CONCORDIA-76 LAVAL-822 MANITOBA-65 MONTREAL-546 QUEENS-407 REGINA-819 WILFRIDLAURIER-545 OTTAWA-411 BROCK-106,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2323,rcnintransition19101985--1988,"The RCN in transition, 1910-1985 /",,,,,,1988,1988.,,Vancouver :,,"University of British Columbia Press,",,"xi, 411 p., 16 p. of plates","0774803126, 9780774803120","21197929, 756986845, 89198494",,YES,YES,YES,,YES,YES,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-130 BROCK-1208 MEMORIAL-631 TORONTO-197 LAC-240 UBC-218 CALGARY-958 UALBERTA-128 LAVAL-823 MCGILL-1147 QUEENS-414 REGINA-428 WILFRIDLAURIER-557 OTTAWA-69,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2325,reactionandresistancefeminismlawandsocialchange--2007,Reaction and resistance :,"feminism, law, and social change /",,,,,2007,2007.,,Vancouver :,,"University of British Columbia Press,",,"viii, 303 p.","077481411X, 0774814128, 9780774814119, 9780774814126","163697200, 228783516",,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-333 BROCK-351 MEMORIAL-838 TORONTO-860 TORONTO-1941 TORONTO-2263 LAC-830 UBC-1105 CALGARY-536 UALBERTA-736 CONCORDIA-467 LAVAL-614 MANITOBA-1001 MCGILL-858 QUEENS-926 REGINA-775 WILFRIDLAURIER-704 OTTAWA-246,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2326,readerininternationalrelationsandpoliticaltheory--1993,A Reader in international relations and political theory /,,,,,,1993,c1993.,,Vancouver :,,"UBC Press,",,"viii, 334 p.","0335156673, 0774804394, 9780774804394","26932430, 28048491, 300929451",,YES,,YES,,YES,YES,,YES,YES,YES,YES,,,YES,YES,YES,,ATHABASCA-167 MEMORIAL-521 TORONTO-1652 LAC-296 UBC-882 CALGARY-134 UALBERTA-251 LAVAL-22 MCGILL-32 MONTREAL-120 OTTAWA-603,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2327,readingadaptationsnovelsandversenarrativesonthestage17901840-coxp-2000,Reading adaptations :,"novels and verse narratives on the stage, 1790-1840 /","Cox, Philip.",,,,2000,2000.,,Manchester [England] :;Vancouver :,,"Manchester University Press ;;Distributed in Canada by UBC Press,",,"vii, 184 p","0719053404, 0719053412",43901345,,,,,,,,,,,,,YES,,,,,,QUEENS-993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2328,readingandpoliticsinearlymodernenglandthementalworldofaseventeenthcenturyca-bake-2010,Reading and politics in early modern England :,the mental world of a seventeenth-century Catholic gentleman /,"Baker, Geoff.",,,,2010,2010.,,"Manchester ;;New York :;New York :;Vancouver, BC :",,"Manchester University Press ;;Distributed in the USA by Palgrave ;;Distributed exclusively in Canada by UBC Press,",,"xiii, 236 pages :","071908024X, 9780719080241",430839386,,,,,,,,,,YES,,,,,,,,,MEMORIAL-275,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2329,readingirelandprintreadingandsocialchangeinearlymodernireland-gill-2005,Reading Ireland :,"print, reading and social change in early modern Ireland /","Gillespie, Raymond.",,,,2005,2005.,,"Manchester, U.K. :;Vancouver :",,"Manchester University Press ;;Distributed exclusively in Canada by UBC Press,",,"x, 222 p.",071905527X,59223587,,,,,,,,,,,,YES,YES,,,,,,QUEENS-46 OTTAWA-956,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
2330,readingwritingandtheinfluenceofharoldbloom--2010,"Reading, writing and the influence of Harold Bloom /",,,,,,2010,2010.,,"Manchester ;;New York :;Vancouver, BC :",,"Manchester University Press ;;Distributed in Canada exclusively by UBC Press,",,"xi, 286 pages","071907701X, 9780719077012",351307415,,,,,,,,,,YES,,,,,,,,,MEMORIAL-1460,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2331,realindiansandothersmixedbloodurbannativepeoplesandindigenousnationhood-lawr-2004,"""""""Real"""" Indians and others :""",mixed-blood urban Native peoples and indigenous nationhood /,"Lawrence, Bonita",,,,2004,,[2004],,"Vancouver, British Columbia :",,"UBC Press,","xviii, 303 pages","0774811021, 077481103X, 0803204191, 0803229526, 9780774811026, 9780774811033, 9780803229525","54500679, 492888056",,,YES,YES,,YES,,,,YES,YES,YES,,,YES,YES,YES,YES,BROCK-541 MEMORIAL-573 TORONTO-1007 LAC-638 UBC-1032 CALGARY-203 UALBERTA-569 MONTREAL-289 WILFRIDLAURIER-382 OTTAWA-121 CALGARY-571,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2333,reasonableaccommodationmanagingreligiousdiversity--2012,Reasonable accommodation :,managing religious diversity /,,,,,2012,,[2012];©2012,,Vancouver :,,"UBC Press,","vi, 239 pages","0774822651, 0774822767, 9780774822657, 9780774822763","798415575, 835981299",2012462217,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,MEMORIAL-1028 TORONTO-186 LAC-1121 UBC-1242 CALGARY-119 CONCORDIA-693 MANITOBA-170 MCGILL-859 REGINA-190 BROCK-874 UALBERTA-1013 LAVAL-615 MONTREAL-471 QUEENS-957 WILFRIDLAURIER-527 OTTAWA-1191 TORONTO-343,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2336,reassessingtheroguetorycanadianforeignrelationsinthediefenbakerera--2018,Reassessing the rogue Tory :,Canadian foreign relations in the Diefenbaker era /,,,,,2018,,[2018];©2018,,Vancouver :,,"UBC Press,","xi, 302 pages","0774838132, 9780774838139, 9780774838153, 9780774838169, 9780774838177",1030758647,2018419700,,,YES,YES,YES,,,,YES,,,,,YES,,,,MEMORIAL-1474 TORONTO-1769 LAC-1453 CALGARY-1371 CONCORDIA-966,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
2337,rebelyouth1960slabourunrestyoungworkersandnewleftistsinenglishcanada-mill-2013,Rebel youth :,"1960s labour unrest, young workers, and new leftists in English Canada /","Milligan, Ian,",,,,2013,,,,,,,252 p.,9780774826877,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,,YES,YES,,,,TORONTO-2198 BROCK-79 MEMORIAL-1137 TORONTO-138 LAC-1219 CALGARY-1001 CONCORDIA-772 LAVAL-616 MANITOBA-499 MCGILL-860 MONTREAL-594 REGINA-911 OTTAWA-890,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
2339,rebuildingcanadianpartypolitics-cart-2000,Rebuilding Canadian party politics /,,"Carty, R. Kenneth.",,,,2000,2000.,,Vancouver :,,"UBC Press,",,"x, 265 p. :","0774807776, 0774807784, 9780774807777, 9780774807784","43280156, 300933712",,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,BROCK-1022 MEMORIAL-259 TORONTO-942 LAC-494 UBC-942 UBC-1050 CALGARY-643 UALBERTA-440 CONCORDIA-259 LAVAL-617 MANITOBA-935 MCGILL-861 MONTREAL-127 QUEENS-990 REGINA-25 WILFRIDLAURIER-42 OTTAWA-194,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2340,reckoningwithracismpolicejudgesandtherdscase-back-2022,Reckoning with racism :,"police, judges, and the RDS case /","Backhouse, Constance,",,1952-,,2022,,[2022];©2022,,Vancouver ;;Toronto :,,"UBC Press,","x, 289 pages :","0774868228, 0774868279, 9780774868228, 9780774868273, 9780774868280, 9780774868297",1310151440,2023298076,,,,,YES,,,YES,,,,,,,,,,LAC-1715 MCGILL-862,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
2341,reclaimingadatcontemporarymalaysianfilmandliterature-khoo-2004,Reclaiming Adat :,contemporary Malaysian film and literature /,"Khoo, Gaik Cheng,",,,,2004,c2006.,,"Vancouver, BC :",,"UBC Press,",,"xi, 254 p. :",0774811722,,,,YES,YES,YES,YES,,,YES,,,YES,YES,YES,YES,YES,YES,YES,TORONTO-1009 BROCK-242 TORONTO-1709 LAC-732 UBC-1067 CALGARY-1210 UALBERTA-647 CONCORDIA-402 MCGILL-863 QUEENS-918 REGINA-667 WILFRIDLAURIER-592 OTTAWA-230,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2343,reclaimingindigenousvoiceandvision--2000,Reclaiming indigenous voice and vision /,,,,,,2000,c2000.,,Vancouver :,,"UBC Press,",,"xxx, 314 p. :","0774807458, 0774807466, 9780774807456, 9780774807463","43282269, 9780774807456, 468841870, 993942342",,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,ATHABASCA-230 ATHABASCA-379 BROCK-927 MEMORIAL-447 TORONTO-2000 LAC-502 UBC-945 UBC-1006 CALGARY-1139 UALBERTA-434 CONCORDIA-264 LAVAL-618 MANITOBA-731 MCGILL-864 MONTREAL-252 QUEENS-890 REGINA-539 WILFRIDLAURIER-664 OTTAWA-527 OTTAWA-724,20,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2344,recognitionversusselfdeterminationdilemmasofemancipatorypolitics--2014,Recognition versus self-determination :,dilemmas of emancipatory politics /,,,,,2014,,[2014];©2014,,Vancouver :,,"UBC Press,","viii, 333 pages","0774827416, 0774827424, 0774827432, 0774827440, 9780774827416, 9780774827423, 9780774827430, 9780774827447","862781697, 897928147",,,YES,YES,YES,YES,,YES,YES,YES,YES,,,YES,YES,YES,,,BROCK-77 MEMORIAL-1322 TORONTO-868 TORONTO-877 LAC-1204 CALGARY-36 UALBERTA-1095 CONCORDIA-761 MANITOBA-799 MCGILL-865 MONTREAL-590 REGINA-295,12,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
2345,reconcilingtruthsreimaginingpublicinquiriesincanada-stan-2022,Reconciling truths :,reimagining public inquiries in Canada /,"Stanton, Kim","(Kim P.),",,,2022,,[2022];©2022,,"Vancouver, BC :",,"UBC Press,","xii, 325 pages","0774866659, 0774866667, 0774866675, 0774866683, 9780774866651, 9780774866668, 9780774866675, 9780774866682",1243349239,2021389017,,,,,YES,,,,,,,,,,,,,LAC-1658,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2346,reconsideringgallipoli-macl-2004,Reconsidering Gallipoli /,,"Macleod, Jenny.",,,,2004,2004.,,Manchester :;Vancouver :,,"Manchester University Press ;;distributed exclusively in Canada by UBC Press,",,"viii, 262 p. :","0719067421, 071906743X",53391242,,,,,,,,,,,,YES,YES,,,,,,QUEENS-1008 OTTAWA-959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
2347,reconsideringradicalfeminismaffectandthepoliticsofheterosexuality-came-2018,Reconsidering radical feminism :,affect and the politics of heterosexuality /,"Cameron, Jessica Joy",,,,2018,,[2018];©2018,,Vancouver ;;Toronto :,,"UBC Press,",152 pages,"0774837284, 0774837292, 9780774837286, 9780774837293, 9780774837309, 9780774837316, 9780774837323, 9780774839309","1035322870, 1006812690, 1049769135",,,YES,YES,YES,YES,,,,YES,YES,,,,YES,,,,BROCK-890 MEMORIAL-892 TORONTO-742 LAC-1472 CALGARY-1064 CONCORDIA-980 MONTREAL-737,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
2348,reconstructingconservatismtheconservativepartyinopposition19972010-hayt-2012,Reconstructing conservatism? :,"the Conservative Party in opposition, 1997-2010 /","Hayton, Richard.",,,,2012,2012.,,"Manchester ;;New York, NY :;New York :;Vancouver, BC :",,"Manchester University Press ;;Distributed in the USA by Palgrave ;;Distributed in Canada by UBC Press,",,166 pages,"0719083168, 9780719083167",800854367,,,,,,,,,,YES,,,,,,,,,MEMORIAL-241,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2349,reconstructingkobethegeographyofcrisisandopportunity-edgi-2010,Reconstructing Kobe :,the geography of crisis and opportunity /,"Edgington, David W.",(David William),,,2010,c2010.,,Vancouver :,,"UBC Press,",,"xxii, 301 p. :","0774817569, 0774817577, 0774859415, 9780774817561, 9780774817578, 9780774859417","496483789, 800182235",,,YES,YES,YES,YES,,,YES,,YES,YES,YES,YES,YES,YES,YES,,BROCK-666 TORONTO-383 LAC-965 UBC-1171 CALGARY-652 UALBERTA-858 CONCORDIA-567 MCGILL-866 MONTREAL-458 QUEENS-845 REGINA-387 OTTAWA-676,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2350,redcapitalisminsouthchinagrowthanddevelopmentofthepearlriverdelta-linc-1997,Red capitalism in South China :,growth and development of the Pearl River Delta /,"Lin, Chusheng,",,1962-,,1997,c1997.,,Vancouver :,,"UBC Press,",,"xii, 219 p. :","0774806168, 0774806176, 9780774806169, 9780774806176",36991325,cn 97910350,,YES,YES,YES,YES,,YES,YES,,,YES,,YES,YES,YES,YES,,BROCK-723 LAC-415 UBC-913 CALGARY-1435 UALBERTA-334 CONCORDIA-230 MANITOBA-558 MCGILL-867 REGINA-745 OTTAWA-796 TORONTO-83,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2352,redchipsandtheglobalisationofchinasenterprises-tren-1998,Red chips and the globalisation of China's enterprises /,,"Trenck, Charles de.",,,,1998,1998.,,"Vancouver, BC :",,"UBC Press,",,209 p. :,9627160393,39140566,,,,,,,,,,,,,,YES,,,,,REGINA-747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2353,redefiningsocialjusticenewlabourrhetoricandreality--2011,Redefining social justice :,new Labour rhetoric and reality /,,,,,2011,2011,,Manchester ;;New York :;Vancouver :,,"Manchester University Press ;;Distributed exclusively in Canada by UBC Press,",,"x, 222 pages","071908220X, 0719082218, 9780719082207, 9780719082214",662578172,2011275157,,,,,,,,,YES,,,,,,,,,MEMORIAL-332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2354,redefiningthefrenchrepublic--2006,Redefining the French Republic /,,,,,,2006,2006.,,"Manchester, UK ;;New York :",,"Manchester University Press :;Distributed in Canada by UBC Press,",,"xii, 179 p.",071907150X,62533088,,,,YES,,,,,,,,,,,,,,,CALGARY-335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2355,redefiningtransatlanticsecurityrelationsthechallengeofchange-mahn-2004,Redefining transatlantic security relations :,the challenge of change /,"Mahncke, Dieter.",,,,2004,2004.,,Manchester :;Vancouver :,,"Manchester University Press ;;Distributed in Canada by UBC Press,",,"vii, 242 p.",071906211X,53953763,,,,,,,,,,,,,,,YES,,,,TORONTO-112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2356,redellenwilkinsonherideasmovementsandworld-perr-2014,'Red Ellen' Wilkinson :,"her ideas, movements and world /","Perry, Matt,",,1967-,,2014,,2014.;Copyright © 2014,,"Manchester, UK ;;New York :;New York, NY, USA :;Vancouver, BC, Canada :",,"Manchester University Press,;Distributed in the United States exclusively by Palgrave Macmillan ;;Distributed in Canada exclusively by UBC Press, University of British Columbia","viii, 416 pages :","0719087201, 9780719087202","870285412, 9780719087202",,,,YES,,,,,,,,,,,,,,,CALGARY-327,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2357,redgreencoalitioningermanypoliticspersonalitiesandpower-lees-2000,The red-green coalition in Germany :,"politics, personalities and power /","Lees, Charles.",,,,2000,2000.,,"Manchester, UK ;;New York, NY :;Vancouver, B.C. :",,"Manchester University Press ;;Distributed exclusively in the Canada by UBC Press,",,157 p.,"0719058384, 0719058392",46570377,,,,,,,,,,,,YES,,,,,,,OTTAWA-964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2358,rediscoveringthomasadamsruralplanninganddevelopmentincanada--2011,Rediscovering Thomas Adams :,rural planning and development in Canada /,,,,,2011,c2011.,,Vancouver :,,"UBC Press,",,"xxiv, 400 p. :","0774819235, 9780774819237","701605078, 787866242",,,YES,YES,,YES,YES,YES,YES,,,YES,YES,YES,YES,YES,YES,,BROCK-566 LAC-1049 UBC-1211 UALBERTA-948 LAVAL-620 MANITOBA-981 MCGILL-870 QUEENS-1050 OTTAWA-289 TORONTO-1335 CALGARY-112 REGINA-74 TORONTO-658,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2361,redlightlaboursexworkregulationagencyandresistance--2018,Red light labour :,"sex work regulation, agency, and resistance /",,,,,2018,,[2018];©2018.,,"Vancouver, BC ;;Toronto :",,"UBC Press,","xvi, 374 pages","077483823X, 0774838248, 9780774838238, 9780774838245, 9780774838252, 9780774838269, 9780774838276","1030757680, 1076939651",2018298938,YES,YES,YES,YES,YES,,,YES,,YES,,,,YES,YES,,,ATHABASCA-376 BROCK-195 TORONTO-198 LAC-1452 CALGARY-566 UALBERTA-1196 CONCORDIA-965 MCGILL-868 MONTREAL-749,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
